Start Training...
Epoch 0: {'Posloss_Train': 507.1338728322279, 'Actloss_Train': 15.24407760417339, 'Direcloss_Train': 25.804718745634858, 'Laneloss_Train': 1367.222199100776, 'KLDloss_Train': 186.89137381995283, 'Loss_Train': 4998.542125727507, 'Posloss_Val': 316.99396057128905, 'Actloss_Val': 0.004743664632551372, 'Direcloss_Val': 5.058239439328512, 'Laneloss_Val': 1246.7055721028646, 'KLDloss_Val': 198.36750651041666, 'Loss_Val': 1767.130021158854}
Epoch 34: {'Posloss_Train': 96.40418148680821, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.1035135960418905, 'Laneloss_Train': 396.7056613384477, 'KLDloss_Train': 269.2512513231111, 'Loss_Train': 1450.3828170059512, 'Posloss_Val': 94.21609466552735, 'Actloss_Val': 0.0, 'Direcloss_Val': 1.9999461801846823, 'Laneloss_Val': 395.71814717610675, 'KLDloss_Val': 266.10297119140625, 'Loss_Val': 758.0371561686198}
Epoch 35: {'Posloss_Train': 95.35059095549103, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.0976335866339255, 'Laneloss_Train': 388.72420445384597, 'KLDloss_Train': 268.3550821598744, 'Loss_Train': 1429.303492603686, 'Posloss_Val': 94.87649383544922, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.01794260263443, 'Laneloss_Val': 396.4161096191406, 'KLDloss_Val': 267.1519901529948, 'Loss_Val': 760.462539469401}
Epoch 36: {'Posloss_Train': 94.37658568516673, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.0796792219149185, 'Laneloss_Train': 383.9199130679137, 'KLDloss_Train': 267.20245084826576, 'Loss_Train': 1414.6283016332843, 'Posloss_Val': 96.54637008666992, 'Actloss_Val': 0.0, 'Direcloss_Val': 1.980036392211914, 'Laneloss_Val': 379.8153088378906, 'KLDloss_Val': 268.6006384277344, 'Loss_Val': 746.9423551432292}
Epoch 37: {'Posloss_Train': 93.04523621629548, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.042471970487761, 'Laneloss_Train': 376.9374528923291, 'KLDloss_Train': 267.9494479390599, 'Loss_Train': 1396.0477725035391, 'Posloss_Val': 92.1223710123698, 'Actloss_Val': 0.0, 'Direcloss_Val': 1.9557107718785605, 'Laneloss_Val': 380.71764099121094, 'KLDloss_Val': 266.5791231282552, 'Loss_Val': 741.3748449707032}
Epoch 38: {'Posloss_Train': 92.88888936394812, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.0542859171060908, 'Laneloss_Train': 371.66766357421875, 'KLDloss_Train': 267.07044358221475, 'Loss_Train': 1384.0156155784657, 'Posloss_Val': 92.01440856933594, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.0261199498176574, 'Laneloss_Val': 382.28209635416664, 'KLDloss_Val': 268.9550512695312, 'Loss_Val': 745.2776806640625}
Epoch 39: {'Posloss_Train': 92.01427971756698, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.027057439688868, 'Laneloss_Train': 367.67827222171246, 'KLDloss_Train': 267.60996374347866, 'Loss_Train': 1373.050687034658, 'Posloss_Val': 90.59931579589843, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.11980788787206, 'Laneloss_Val': 364.9286159261068, 'KLDloss_Val': 266.82799438476565, 'Loss_Val': 724.4757360839844}
Epoch 40: {'Posloss_Train': 90.73828045633816, 'Actloss_Train': 0.0, 'Direcloss_Train': 2.006616165173934, 'Laneloss_Train': 361.662691257144, 'KLDloss_Train': 266.69661830415663, 'Loss_Train': 1354.9817373800597, 'Posloss_Val': 91.12713882446289, 'Actloss_Val': 0.0, 'Direcloss_Val': 2.0375037654240926, 'Laneloss_Val': 352.4336315917969, 'KLDloss_Val': 266.0094372558594, 'Loss_Val': 711.6077180989583}
Epoch 41: {'Posloss_Train': 90.50854036471988, 'Actloss_Train': 0.0, 'Direcloss_Train': 1.9420703325495623, 'Laneloss_Train': 358.59007703537907, 'KLDloss_Train': 266.18451552423056, 'Loss_Train': 1347.3408993714609, 'Posloss_Val': 88.2515874226888, 'Actloss_Val': 0.0, 'Direcloss_Val': 1.897008735338847, 'Laneloss_Val': 355.5403586832682, 'KLDloss_Val': 265.21018880208334, 'Loss_Val': 710.8991422526042}
Epoch 42: {'Posloss_Train': 90.11598878898877, 'Actloss_Train': 0.0, 'Direcloss_Train': 1.9450240755241188, 'Laneloss_Train': 354.7978555564112, 'KLDloss_Train': 264.8146723804858, 'Loss_Train': 1336.8193650213664, 'Posloss_Val': 88.04926747639973, 'Actloss_Val': 0.0, 'Direcloss_Val': 1.846974667708079, 'Laneloss_Val': 355.9652569580078, 'KLDloss_Val': 265.41291666666666, 'Loss_Val': 711.2744140625}
Epoch 43: {'Posloss_Train': 89.01720856020114, 'Actloss_Train': 0.0, 'Direcloss_Train': 1.9266256562015354, 'Laneloss_Train': 350.5566833803318, 'KLDloss_Train': 264.71309380243287, 'Loss_Train': 1323.8219215341862, 'Posloss_Val': 87.06206720987956, 'Actloss_Val': 0.0, 'Direcloss_Val': 1.8482760032018026, 'Laneloss_Val': 345.02030680338544, 'KLDloss_Val': 262.66249186197916, 'Loss_Val': 696.5931429036458}
Epoch 44: {'Posloss_Train': 88.35244876426339, 'Actloss_Train': 0.0, 'Direcloss_Train': 1.9156705993133902, 'Laneloss_Train': 344.95175017286465, 'KLDloss_Train': 264.1103230418775, 'Loss_Train': 1309.3392907469065, 'Posloss_Val': 86.51448811848958, 'Actloss_Val': 0.0, 'Direcloss_Val': 1.8074664537111917, 'Laneloss_Val': 342.4981408691406, 'KLDloss_Val': 262.97074340820313, 'Loss_Val': 693.7908414713542}
Epoch 45: {'Posloss_Train': 87.90001532535425, 'Actloss_Train': 0.0, 'Direcloss_Train': 1.897329707273701, 'Laneloss_Train': 341.5723654727808, 'KLDloss_Train': 264.11734582273755, 'Loss_Train': 1300.7594629070102, 'Posloss_Val': 86.35092213948568, 'Actloss_Val': 0.0, 'Direcloss_Val': 1.954672179222107, 'Laneloss_Val': 337.50502807617187, 'KLDloss_Val': 264.45118245442706, 'Loss_Val': 690.2618054199219}
